ad_id,visitorEmail,clickedOrNot,stayTime
651e59b2b853050872086975,hiup.solutions@mailinator.com,1,1.0
651e58e6b853050872086953,hiup.solutions@mailinator.com,1,1.0
651e58f1b85305087208695a,hiup.solutions@mailinator.com,1,1.0
651a6ce85693e323855a3ef1,hiup.solutions@mailinator.com,1,1.0
651281d57dcb4cc2eb09c74a,hiup.solutions@mailinator.com,1,1.0
651287a77dcb4cc2eb09c7d3,hiup.solutions@mailinator.com,1,1.0
651c029d62b68bbeaad67bfc,test.demo@yopmail.com,1,1.0
651d02a0dc9273769d3d765e,test.demo@yopmail.com,1,1.0
650ab8bab0c8b0fea133caeb,test.demo@yopmail.com,1,1.0
650ab8acb0c8b0fea133cadf,test.demo@yopmail.com,1,1.0
651c029d62b68bbeaad67bfc,ats.test.demo@yopmail.com,1,1.0
64f6c757933a9fe12bc41f9a,ats.test.demo@yopmail.com,1,1.0
651c029d62b68bbeaad67bfc,ats.rcsa22@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,skillsbase12345@yopmail.com,0,5.0
651c029d62b68bbeaad67bfc,pr.mod.user2@yopmail.com,1,1.0
651e9b4ed640a747dc31caa2,hiup.solutions@mailinator.com,0,9.0
651fe31ad640a747dc31d248,hiup.solutions@mailinator.com,1,1.0
651fea3ad640a747dc31d4eb,hiup.solutions@mailinator.com,1,1.0
651fe96cd640a747dc31d4d3,hiup.solutions@mailinator.com,1,1.0
651c029d62b68bbeaad67bfc,waglenirjal.214@gmail.com,0,34.0
64f6c757933a9fe12bc41f9a,waglenirjal.214@gmail.com,1,1.0
6523ac5472ee2fbaec685c8c,prashant.chaulagain+member@olivegroup.io,0,15.0
651c029d62b68bbeaad67bfc,prashant.chaulagain+member@olivegroup.io,0,10.0
6523ac5472ee2fbaec685c8c,waglenirjal.214@gmail.com,0,15.0
6523ac5472ee2fbaec685c8c,nirjal@gmail.com,1,4.0
6523ac5472ee2fbaec685c8c,waglenirjal.214@gmail.com,0,3.0
6523ac5472ee2fbaec685c8c,demo.manual2@yopmail.com,1,4.0
6524c67e12ddd91e66b38a57,demo.manual2@yopmail.com,1,1.0
6524c53b12ddd91e66b38a36,demo.manual2@yopmail.com,1,1.0
6523ac5472ee2fbaec685c8c,demo.manual3@yopmail.com,1,3.0
6524c67e12ddd91e66b38a57,demo.manual3@yopmail.com,1,1.0
6524c53b12ddd91e66b38a36,demo.manual3@yopmail.com,1,1.0
651c029d62b68bbeaad67bfc,demo.manual3@yopmail.com,1,1.0
64f6c757933a9fe12bc41f9a,demo.manual3@yopmail.com,1,1.0
6523ac5472ee2fbaec685c8c,ats.test.demo12@yopmail.com,1,3.0
6524c67e12ddd91e66b38a57,ats.test.demo12@yopmail.com,1,1.0
6524c53b12ddd91e66b38a36,ats.test.demo12@yopmail.com,1,1.0
651c029d62b68bbeaad67bfc,ats.test.demo12@yopmail.com,1,1.0
64f6c757933a9fe12bc41f9a,ats.test.demo12@yopmail.com,1,1.0
6523ac5472ee2fbaec685c8c,prashant.chaulagain+member@olivegroup.io,0,0.0
6524c67e12ddd91e66b38a57,prashant.chaulagain+member@olivegroup.io,1,1.0
6524c53b12ddd91e66b38a36,prashant.chaulagain+member@olivegroup.io,1,1.0
6523ac5472ee2fbaec685c8c,pramod.member@yopmail.com,1,2.0
651c029d62b68bbeaad67bfc,pramod.member@yopmail.com,1,1.0
6524c53b12ddd91e66b38a36,pramod.member@yopmail.com,1,1.0
6524c67e12ddd91e66b38a57,pramod.member@yopmail.com,1,1.0
64f6c757933a9fe12bc41f9a,pramod.member@yopmail.com,1,1.0
6524fa6412ddd91e66b3906a,basanta.learner@yopmail.com,1,60.0
6524c67e12ddd91e66b38a57,basanta.learner@yopmail.com,1,1.0
6524c53b12ddd91e66b38a36,basanta.learner@yopmail.com,1,1.0
6524fa6412ddd91e66b3906a,waglenirjal.214@gmail.com,0,27.0
651f7234c50c3c3ca4b6f156,abcd@yopmail.com,1,6.0
651d02a0dc9273769d3d765e,abcd@yopmail.com,1,1.0
651c029d62b68bbeaad67bfc,abcd@yopmail.com,1,1.0
650ab8bab0c8b0fea133caeb,abcd@yopmail.com,1,1.0
650ab8acb0c8b0fea133cadf,abcd@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,abcdef@yopmail.com,1,2.0
651d02a0dc9273769d3d765e,abcdef@yopmail.com,1,1.0
651c029d62b68bbeaad67bfc,abcdef@yopmail.com,1,1.0
650ab8bab0c8b0fea133caeb,abcdef@yopmail.com,1,1.0
650ab8acb0c8b0fea133cadf,abcdef@yopmail.com,1,1.0
6524fa6412ddd91e66b3906a,waglenirjal.214@gmail.com,1,29.0
65261ac196851bb4722b5aa9,waglenirjal.214@gmail.com,1,0.0
65261ac196851bb4722b5aa9,waglenirjal.214@gmail.com,1,1.0
65261ac196851bb4722b5aa9,prashant.chaulagain+member@olivegroup.io,1,0.0
65261ac196851bb4722b5aa9,ats2.tester1@yopmail.com,1,0.0
65261ac196851bb4722b5aa9,subodh+ats2@alpastechnology.com,1,0.0
65261ac196851bb4722b5aa9,ats2.tester123@yopmail.com,1,0.0
65261ac196851bb4722b5aa9,ats.test.demo@yopmail.com,1,3.0
65253c4496851bb4722b59e8,ats.test.demo@yopmail.com,1,1.0
652530786ec6cac8b67fd92a,ats.test.demo@yopmail.com,1,1.0
6524c67e12ddd91e66b38a57,ats.test.demo@yopmail.com,1,1.0
6524c53b12ddd91e66b38a36,ats.test.demo@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,demo.manual2@yopmail.com,1,9.0
65253c4496851bb4722b59e8,demo.manual2@yopmail.com,0,6.0
652530786ec6cac8b67fd92a,demo.manual2@yopmail.com,1,1.0
6527b16022ae216c059ffb61,demotesting.user@yopmail.com,1,2.0
6527b46522ae216c059ffbac,demotesting.user@yopmail.com,1,1.0
6527b39d22ae216c059ffb8d,demotesting.user@yopmail.com,1,1.0
6527b39422ae216c059ffb82,demotesting.user@yopmail.com,1,1.0
6527b24322ae216c059ffb73,demotesting.user@yopmail.com,1,1.0
6527b50722ae216c059ffbc8,demotesting.user@yopmail.com,0,24.0
6527b4af22ae216c059ffbba,demotesting.user@yopmail.com,0,26.0
6527b59022ae216c059ffbe4,demotesting.user@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,pramod.phanait+999@olivegroup.io,1,0.0
65261ac196851bb4722b5aa9,kiran.guragai+october@olivegroup.io,1,14.0
6527b16022ae216c059ffb61,kiran.guragai+october@olivegroup.io,1,200.0
6527b46522ae216c059ffbac,kiran.guragai+october@olivegroup.io,1,1.0
6527b24322ae216c059ffb73,kiran.guragai+october@olivegroup.io,1,1.0
6527b39d22ae216c059ffb8d,kiran.guragai+october@olivegroup.io,1,1.0
6527b39422ae216c059ffb82,kiran.guragai+october@olivegroup.io,1,1.0
6527b50722ae216c059ffbc8,kiran.guragai+october@olivegroup.io,1,1.0
6527b4af22ae216c059ffbba,kiran.guragai+october@olivegroup.io,1,1.0
6527b59022ae216c059ffbe4,kiran.guragai+october@olivegroup.io,1,1.0
6527b16022ae216c059ffb61,basanta.dhakal@olivegroup.io,1,3.0
6527b46522ae216c059ffbac,basanta.dhakal@olivegroup.io,0,3.0
6527b39d22ae216c059ffb8d,basanta.dhakal@olivegroup.io,1,1.0
6527b39422ae216c059ffb82,basanta.dhakal@olivegroup.io,0,1.0
6527b24322ae216c059ffb73,basanta.dhakal@olivegroup.io,0,1.0
6527b4af22ae216c059ffbba,basanta.dhakal@olivegroup.io,0,44.0
6527b50722ae216c059ffbc8,basanta.dhakal@olivegroup.io,0,43.0
6527b59022ae216c059ffbe4,basanta.dhakal@olivegroup.io,0,9.0
65261ac196851bb4722b5aa9,yashu.neupane+member@olivegroup.io,1,24.0
65261ac196851bb4722b5aa9,octobertesting.user@yopmail.com,1,7.0
6527b16022ae216c059ffb61,octobertesting.user@yopmail.com,1,6.0
6527b46522ae216c059ffbac,octobertesting.user@yopmail.com,0,4.0
6527b39d22ae216c059ffb8d,octobertesting.user@yopmail.com,0,2.0
6527b24322ae216c059ffb73,octobertesting.user@yopmail.com,0,2.0
6527b39422ae216c059ffb82,octobertesting.user@yopmail.com,0,1.0
6527b4af22ae216c059ffbba,octobertesting.user@yopmail.com,0,1.0
6527b50722ae216c059ffbc8,octobertesting.user@yopmail.com,0,1.0
6527b59022ae216c059ffbe4,octobertesting.user@yopmail.com,1,1.0
6524d69712ddd91e66b38d4c,hiup.solutions@mailinator.com,1,1.0
6524d41812ddd91e66b38cc3,hiup.solutions@mailinator.com,1,1.0
65237d4272ee2fbaec685501,hiup.solutions@mailinator.com,1,1.0
6523864372ee2fbaec68559b,hiup.solutions@mailinator.com,1,1.0
651fee7fd640a747dc31d5c2,hiup.solutions@mailinator.com,1,1.0
6524d4ab12ddd91e66b38cf4,hiup.solutions@mailinator.com,1,1.0
652385e772ee2fbaec685586,hiup.solutions@mailinator.com,1,1.0
65261ac196851bb4722b5aa9,basanta.learner@yopmail.com,1,3.0
65268d4551d018078068ec94,basanta.learner@yopmail.com,1,1.0
65253c4496851bb4722b59e8,basanta.learner@yopmail.com,1,1.0
652530786ec6cac8b67fd92a,basanta.learner@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,ganeshstha977@gmail.com,0,3.0
65268d4551d018078068ec94,ganeshstha977@gmail.com,1,1.0
6524c67e12ddd91e66b38a57,ganeshstha977@gmail.com,1,1.0
652530786ec6cac8b67fd92a,ganeshstha977@gmail.com,1,1.0
65253c4496851bb4722b59e8,ganeshstha977@gmail.com,1,1.0
64f6c757933a9fe12bc41f9a,ganeshstha977@gmail.com,1,1.0
6524c53b12ddd91e66b38a36,ganeshstha977@gmail.com,1,1.0
65290fc12907488602246c12,ganeshstha977@gmail.com,1,1.0
65295bd95661891a84bd2c56,octobertesting.user@yopmail.com,0,7.0
65261ac196851bb4722b5aa9,yashu.neupane+member@olivegroup.io,1,4.0
652d1f1b3aadee2938df3faa,demo.manual2@yopmail.com,1,1.0
652e19b3748af7a37f355aac,hiup.solutions@mailinator.com,1,1.0
6524d68612ddd91e66b38d42,hiup.solutions@mailinator.com,1,1.0
652e1cd7748af7a37f355aee,hiup.solutions@mailinator.com,1,1.0
652e1e50748af7a37f355c43,hiup.solutions@mailinator.com,1,1.0
652e20d7748af7a37f355d2f,hiup.solutions@mailinator.com,1,1.0
652e2205748af7a37f355d9b,hiup.solutions@mailinator.com,1,1.0
65261ac196851bb4722b5aa9,ats2.tester4@yopmail.com,1,56.0
652d1f1b3aadee2938df3faa,basanta.learner@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,basanta.learner@yopmail.com,0,50.0
652530786ec6cac8b67fd92a,basanta.learner@yopmail.com,1,1.0
65253c4496851bb4722b59e8,basanta.learner@yopmail.com,1,1.0
65291ef8139dce90a3c57d26,basanta.learner@yopmail.com,1,1.0
65291331139dce90a3c57c79,basanta.learner@yopmail.com,1,1.0
65290fc12907488602246c12,basanta.learner@yopmail.com,1,1.0
65253c4496851bb4722b59e8,skillsbase12345@yopmail.com,1,1.0
652530786ec6cac8b67fd92a,skillsbase12345@yopmail.com,1,1.0
652f85d4a454fbc73da4ea38,hiup.solutions@mailinator.com,1,1.0
652e2fc4748af7a37f356119,hiup.solutions@mailinator.com,1,1.0
652f95172e78cb13a0417a9d,hiup.solutions@mailinator.com,0,60.0
652f95172e78cb13a0417a9d,basanta.learner@yopmail.com,1,60.0
652f85d4a454fbc73da4ea38,basanta.learner@yopmail.com,1,1.0
652e2fc4748af7a37f356119,basanta.learner@yopmail.com,1,1.0
652e20d7748af7a37f355d2f,basanta.learner@yopmail.com,1,1.0
652e19b3748af7a37f355aac,basanta.learner@yopmail.com,1,1.0
652e2205748af7a37f355d9b,basanta.learner@yopmail.com,1,1.0
652e1cd7748af7a37f355aee,basanta.learner@yopmail.com,1,1.0
6523864372ee2fbaec68559b,basanta.learner@yopmail.com,1,1.0
651fee7fd640a747dc31d5c2,basanta.learner@yopmail.com,1,1.0
652e1e50748af7a37f355c43,basanta.learner@yopmail.com,1,1.0
652385e772ee2fbaec685586,basanta.learner@yopmail.com,1,1.0
6524d4ab12ddd91e66b38cf4,basanta.learner@yopmail.com,1,1.0
651e59b2b853050872086975,basanta.learner@yopmail.com,1,1.0
651fea3ad640a747dc31d4eb,basanta.learner@yopmail.com,1,1.0
651fe31ad640a747dc31d248,basanta.learner@yopmail.com,1,1.0
651fe96cd640a747dc31d4d3,basanta.learner@yopmail.com,1,1.0
651e58f1b85305087208695a,basanta.learner@yopmail.com,1,1.0
651e58e6b853050872086953,basanta.learner@yopmail.com,1,1.0
651287a77dcb4cc2eb09c7d3,basanta.learner@yopmail.com,1,1.0
651281d57dcb4cc2eb09c74a,basanta.learner@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,demo.pramod2@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,pramod.phanait@olivegroup.io,1,0.0
65291ef8139dce90a3c57d26,basanta.dhakal@olivegroup.io,0,42.0
652d01ac2be7b6bca6d748c5,basanta.dhakal@olivegroup.io,0,42.0
65295bd95661891a84bd2c56,basanta.dhakal@olivegroup.io,0,2.0
652ff3072e78cb13a041809f,basanta.dhakal@olivegroup.io,0,6.0
6530bfc42e78cb13a0418409,hiup.solutions@mailinator.com,0,8.0
6530be6d2e78cb13a04183b4,hiup.solutions@mailinator.com,1,1.0
6530c00d2e78cb13a0418484,hiup.solutions@mailinator.com,0,2.0
6530cbb62e78cb13a041855f,hiup.solutions@mailinator.com,0,1.0
65261ac196851bb4722b5aa9,ats2.learner123@yopmail.com,1,0.0
6530e0206df28dc85c539b27,hiup.solutions@mailinator.com,1,1.0
65261ac196851bb4722b5aa9,ats2tester1122@yopmail.com,1,1.0
6530e0206df28dc85c539b27,demo.manual2@yopmail.com,1,1.0
6530de75b02ed443a0af27f0,demo.manual2@yopmail.com,1,1.0
6530dc80b02ed443a0af279d,demo.manual2@yopmail.com,1,1.0
6530ddcbb02ed443a0af27c6,demo.manual2@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,subodh+ats2@alpastechnology.com,1,1.0
6530e0206df28dc85c539b27,subodh+ats2@alpastechnology.com,1,1.0
6530ddcbb02ed443a0af27c6,subodh+ats2@alpastechnology.com,1,1.0
6530de75b02ed443a0af27f0,subodh+ats2@alpastechnology.com,1,1.0
6530dc80b02ed443a0af279d,subodh+ats2@alpastechnology.com,1,1.0
6530e0206df28dc85c539b27,basanta.learner@yopmail.com,1,1.0
6530de75b02ed443a0af27f0,basanta.learner@yopmail.com,1,1.0
6530ddcbb02ed443a0af27c6,basanta.learner@yopmail.com,1,1.0
6530dc80b02ed443a0af279d,basanta.learner@yopmail.com,1,1.0
6530de75b02ed443a0af27f0,basanta.learner@yopmail.com,1,1.0
6530ddcbb02ed443a0af27c6,basanta.learner@yopmail.com,1,1.0
6530e0206df28dc85c539b27,basanta.learner@yopmail.com,1,1.0
6530dc80b02ed443a0af279d,basanta.learner@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,new.user2@yopmail.com,1,6.0
6530e0206df28dc85c539b27,new.user2@yopmail.com,1,1.0
6530de75b02ed443a0af27f0,new.user2@yopmail.com,1,1.0
6530dc80b02ed443a0af279d,new.user2@yopmail.com,1,1.0
6530ddcbb02ed443a0af27c6,new.user2@yopmail.com,1,1.0
6532067102e0e46a1be7dd66,hiup.solutions@mailinator.com,1,1.0
653203ed02e0e46a1be7dcf7,hiup.solutions@mailinator.com,1,1.0
6540a8757874bdfa136edbeb,basanta.learner@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,basanta.learner@yopmail.com,1,1.0
65409f84dab7be156bf241f1,basanta.learner@yopmail.com,1,1.0
65409bc8aa615bdcc6015ce7,basanta.learner@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,basanta.learner@yopmail.com,1,1.0
6540a8757874bdfa136edbeb,basanta.learner@yopmail.com,1,1.0
65409f84dab7be156bf241f1,basanta.learner@yopmail.com,1,1.0
65409bc8aa615bdcc6015ce7,basanta.learner@yopmail.com,1,1.0
65261ac196851bb4722b5aa9,prashant.chaulagain+member@olivegroup.io,1,1.0
6541d3a50961b8b2b290a354,prashant.chaulagain+member@olivegroup.io,1,1.0
6540ab8e7874bdfa136edc40,prashant.chaulagain+member@olivegroup.io,1,1.0
6540a8757874bdfa136edbeb,prashant.chaulagain+member@olivegroup.io,1,1.0
65409f84dab7be156bf241f1,prashant.chaulagain+member@olivegroup.io,1,1.0
652fc91d2e78cb13a041801e,prashant.chaulagain+member@olivegroup.io,1,1.0
65290fc12907488602246c12,prashant.chaulagain+member@olivegroup.io,1,1.0
65291331139dce90a3c57c79,prashant.chaulagain+member@olivegroup.io,1,1.0
65291ef8139dce90a3c57d26,prashant.chaulagain+member@olivegroup.io,1,1.0
65261ac196851bb4722b5aa9,prashant.chaulagain+member@olivegroup.io,1,94.0
654315c4cdb5afb47dcd89fa,skillsbase12345@yopmail.com,1,1.0
654230f4412dc410070c1827,skillsbase12345@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,skillsbase12345@yopmail.com,1,1.0
6540a8757874bdfa136edbeb,skillsbase12345@yopmail.com,1,1.0
6541d3a50961b8b2b290a354,basanta.learner@yopmail.com,1,1.0
654230f4412dc410070c1827,basanta.learner@yopmail.com,0,1.0
651f7234c50c3c3ca4b6f156,subham.karki@olivegroup.io,1,2.0
654230f4412dc410070c1827,subham.karki@olivegroup.io,1,1.0
654315c4cdb5afb47dcd89fa,subham.karki@olivegroup.io,1,1.0
6540a8757874bdfa136edbeb,subham.karki@olivegroup.io,1,1.0
6540ab8e7874bdfa136edc40,subham.karki@olivegroup.io,1,1.0
65261ac196851bb4722b5aa9,ats2user3@yopmail.com,1,3.0
654230f4412dc410070c1827,ats2user3@yopmail.com,1,1.0
6541d3a50961b8b2b290a354,ats2user3@yopmail.com,1,1.0
6540a8757874bdfa136edbeb,ats2user3@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,ats2user3@yopmail.com,1,1.0
6538e9e65b4c312c3eda20e5,basanta.dhakal@olivegroup.io,0,3.0
654230f4412dc410070c1827,basanta.dhakal@olivegroup.io,1,1.0
65431b29cdb5afb47dcd8a20,basanta.dhakal@olivegroup.io,0,41.0
65423339a58c870f9e7e09ba,basanta.dhakal@olivegroup.io,1,1.0
6542233758a31b45f7eadcef,basanta.dhakal@olivegroup.io,0,11.0
6527b16022ae216c059ffb61,demo.leaner2@yopmail.com,1,8.0
654230f4412dc410070c1827,demo.leaner2@yopmail.com,1,1.0
652ff3072e78cb13a041809f,demo.leaner2@yopmail.com,1,1.0
6538e9e65b4c312c3eda20e5,demo.leaner2@yopmail.com,1,1.0
65295bd95661891a84bd2c56,demo.leaner2@yopmail.com,1,1.0
65431b29cdb5afb47dcd8a20,demo.leaner2@yopmail.com,1,1.0
652d01ac2be7b6bca6d748c5,demo.leaner2@yopmail.com,1,1.0
65291ef8139dce90a3c57d26,demo.leaner2@yopmail.com,1,1.0
6527b4af22ae216c059ffbba,demo.leaner2@yopmail.com,1,1.0
6527b50722ae216c059ffbc8,demo.leaner2@yopmail.com,1,1.0
6527b59022ae216c059ffbe4,demo.leaner2@yopmail.com,1,1.0
6542233758a31b45f7eadcef,demo.leaner2@yopmail.com,1,1.0
65423339a58c870f9e7e09ba,demo.leaner2@yopmail.com,1,1.0
6527b16022ae216c059ffb61,pramod.phanait+919@olivegroup.io,1,14.0
652ff3072e78cb13a041809f,pramod.phanait+919@olivegroup.io,1,1.0
65295bd95661891a84bd2c56,pramod.phanait+919@olivegroup.io,1,1.0
6538e9e65b4c312c3eda20e5,pramod.phanait+919@olivegroup.io,1,1.0
654230f4412dc410070c1827,pramod.phanait+919@olivegroup.io,1,1.0
65431b29cdb5afb47dcd8a20,pramod.phanait+919@olivegroup.io,1,1.0
652d01ac2be7b6bca6d748c5,pramod.phanait+919@olivegroup.io,1,1.0
65291ef8139dce90a3c57d26,pramod.phanait+919@olivegroup.io,1,1.0
6527b50722ae216c059ffbc8,pramod.phanait+919@olivegroup.io,1,1.0
6527b4af22ae216c059ffbba,pramod.phanait+919@olivegroup.io,1,1.0
6527b59022ae216c059ffbe4,pramod.phanait+919@olivegroup.io,1,1.0
65423339a58c870f9e7e09ba,pramod.phanait+919@olivegroup.io,1,1.0
6542233758a31b45f7eadcef,pramod.phanait+919@olivegroup.io,1,1.0
654cb04210ebf6a97cfd0fef,waglenirjal.214@gmail.com,1,4.0
6527b16022ae216c059ffb61,demo.user23@yopmail.com,1,7.0
654230f4412dc410070c1827,demo.user23@yopmail.com,1,1.0
6538e9e65b4c312c3eda20e5,demo.user23@yopmail.com,1,1.0
652ff3072e78cb13a041809f,demo.user23@yopmail.com,1,1.0
65295bd95661891a84bd2c56,demo.user23@yopmail.com,1,1.0
654cb04210ebf6a97cfd0fef,basanta.learner@yopmail.com,1,4.0
654c554710ebf6a97cfd0d17,skillsbase12345@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,test.demo5@yopmail.com,1,2.0
654c554710ebf6a97cfd0d17,test.demo5@yopmail.com,1,1.0
654315c4cdb5afb47dcd89fa,test.demo5@yopmail.com,1,1.0
654230f4412dc410070c1827,test.demo5@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,test.demo5@yopmail.com,1,1.0
65422757a58c870f9e7e0794,test.demo5@yopmail.com,1,1.0
65431b29cdb5afb47dcd8a20,test.demo5@yopmail.com,1,1.0
6542208a58a31b45f7eadcc5,test.demo5@yopmail.com,1,1.0
65291331139dce90a3c57c79,test.demo5@yopmail.com,1,1.0
65291ef8139dce90a3c57d26,test.demo5@yopmail.com,1,1.0
650ab8acb0c8b0fea133cadf,test.demo5@yopmail.com,1,1.0
65435a83afaddde129599ff4,test.demo5@yopmail.com,1,1.0
6542344ba58c870f9e7e0abb,test.demo5@yopmail.com,1,1.0
65431487cdb5afb47dcd89cd,test.demo5@yopmail.com,1,1.0
654233b8a58c870f9e7e0a78,test.demo5@yopmail.com,1,1.0
65422d37a58c870f9e7e088e,test.demo5@yopmail.com,1,1.0
6542233758a31b45f7eadcef,test.demo5@yopmail.com,1,1.0
65290fc12907488602246c12,test.demo5@yopmail.com,1,1.0
650ab8bab0c8b0fea133caeb,test.demo5@yopmail.com,1,1.0
65422a81a58c870f9e7e0828,test.demo5@yopmail.com,1,1.0
65423339a58c870f9e7e09ba,test.demo5@yopmail.com,1,1.0
654cb0ac10ebf6a97cfd1009,pramod.phanait@olivegroup.io,1,0.0
651f7234c50c3c3ca4b6f156,test.demo20@yopmail.com,1,2.0
654c554710ebf6a97cfd0d17,test.demo20@yopmail.com,1,1.0
654315c4cdb5afb47dcd89fa,test.demo20@yopmail.com,1,1.0
654230f4412dc410070c1827,test.demo20@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,test.demo20@yopmail.com,1,1.0
65431b29cdb5afb47dcd8a20,test.demo20@yopmail.com,1,1.0
65422757a58c870f9e7e0794,test.demo20@yopmail.com,1,1.0
65291ef8139dce90a3c57d26,test.demo20@yopmail.com,1,1.0
6542208a58a31b45f7eadcc5,test.demo20@yopmail.com,1,1.0
650ab8bab0c8b0fea133caeb,test.demo20@yopmail.com,1,1.0
65291331139dce90a3c57c79,test.demo20@yopmail.com,1,1.0
65435a83afaddde129599ff4,test.demo20@yopmail.com,1,1.0
65290fc12907488602246c12,test.demo20@yopmail.com,1,1.0
650ab8acb0c8b0fea133cadf,test.demo20@yopmail.com,1,1.0
65423339a58c870f9e7e09ba,test.demo20@yopmail.com,1,1.0
65422d37a58c870f9e7e088e,test.demo20@yopmail.com,1,1.0
654233b8a58c870f9e7e0a78,test.demo20@yopmail.com,1,1.0
65422a81a58c870f9e7e0828,test.demo20@yopmail.com,1,1.0
6542233758a31b45f7eadcef,test.demo20@yopmail.com,1,1.0
6542344ba58c870f9e7e0abb,test.demo20@yopmail.com,1,1.0
65431487cdb5afb47dcd89cd,test.demo20@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,skillsbase123445@yopmail.com,1,2.0
654c554710ebf6a97cfd0d17,skillsbase123445@yopmail.com,1,1.0
654315c4cdb5afb47dcd89fa,skillsbase123445@yopmail.com,1,1.0
654230f4412dc410070c1827,skillsbase123445@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,skillsbase123445@yopmail.com,1,1.0
65431b29cdb5afb47dcd8a20,skillsbase123445@yopmail.com,1,1.0
6542208a58a31b45f7eadcc5,skillsbase123445@yopmail.com,1,1.0
65422757a58c870f9e7e0794,skillsbase123445@yopmail.com,1,1.0
65291ef8139dce90a3c57d26,skillsbase123445@yopmail.com,1,1.0
65291331139dce90a3c57c79,skillsbase123445@yopmail.com,1,1.0
65290fc12907488602246c12,skillsbase123445@yopmail.com,1,1.0
650ab8acb0c8b0fea133cadf,skillsbase123445@yopmail.com,1,1.0
650ab8bab0c8b0fea133caeb,skillsbase123445@yopmail.com,1,1.0
65435a83afaddde129599ff4,skillsbase123445@yopmail.com,1,1.0
6542344ba58c870f9e7e0abb,skillsbase123445@yopmail.com,1,1.0
65422a81a58c870f9e7e0828,skillsbase123445@yopmail.com,1,1.0
6542233758a31b45f7eadcef,skillsbase123445@yopmail.com,1,1.0
65422d37a58c870f9e7e088e,skillsbase123445@yopmail.com,1,1.0
65431487cdb5afb47dcd89cd,skillsbase123445@yopmail.com,1,1.0
65423339a58c870f9e7e09ba,skillsbase123445@yopmail.com,1,1.0
654233b8a58c870f9e7e0a78,skillsbase123445@yopmail.com,1,1.0
651f7234c50c3c3ca4b6f156,test.demo@yopmail.com,0,2.0
654c554710ebf6a97cfd0d17,test.demo@yopmail.com,1,1.0
654315c4cdb5afb47dcd89fa,test.demo@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,test.demo@yopmail.com,1,1.0
654230f4412dc410070c1827,test.demo@yopmail.com,1,1.0
65431b29cdb5afb47dcd8a20,test.demo@yopmail.com,1,1.0
65422757a58c870f9e7e0794,test.demo@yopmail.com,1,1.0
6542208a58a31b45f7eadcc5,test.demo@yopmail.com,1,1.0
65291ef8139dce90a3c57d26,test.demo@yopmail.com,1,1.0
65291331139dce90a3c57c79,test.demo@yopmail.com,1,1.0
65435a83afaddde129599ff4,test.demo@yopmail.com,1,1.0
6542344ba58c870f9e7e0abb,test.demo@yopmail.com,1,1.0
65431487cdb5afb47dcd89cd,test.demo@yopmail.com,1,1.0
654233b8a58c870f9e7e0a78,test.demo@yopmail.com,1,1.0
65423339a58c870f9e7e09ba,test.demo@yopmail.com,1,1.0
6542233758a31b45f7eadcef,test.demo@yopmail.com,1,1.0
65290fc12907488602246c12,test.demo@yopmail.com,1,1.0
65422a81a58c870f9e7e0828,test.demo@yopmail.com,1,1.0
65422d37a58c870f9e7e088e,test.demo@yopmail.com,1,1.0
655efa4b31ef6662d8160c5d,basanta.learner@yopmail.com,0,93.0
6541d3a50961b8b2b290a354,basanta.learner@yopmail.com,0,1.0
654230f4412dc410070c1827,basanta.learner@yopmail.com,1,1.0
6540ab8e7874bdfa136edc40,basanta.learner@yopmail.com,0,22.0
654cb04210ebf6a97cfd0fef,basanta.learner@yopmail.com,0,60.0
6540a8757874bdfa136edbeb,basanta.learner@yopmail.com,1,1.0
65409f84dab7be156bf241f1,basanta.learner@yopmail.com,0,33.0
65409bc8aa615bdcc6015ce7,basanta.learner@yopmail.com,1,1.0
6530e0206df28dc85c539b27,basanta.learner@yopmail.com,1,1.0
6530de75b02ed443a0af27f0,basanta.learner@yopmail.com,1,1.0
6530ddcbb02ed443a0af27c6,basanta.learner@yopmail.com,1,1.0
6530dc80b02ed443a0af279d,basanta.learner@yopmail.com,1,1.0
6530d988b02ed443a0af2729,basanta.learner@yopmail.com,1,1.0
